Model info
==========
Mesh file: textured.ply (VN 867649, FN 1732678)
Texture files:
  textured.jpg

Parameterization info
=====================
Number of charts: 610
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   260        8  2.67512e-06  2.95893e-06      21.0645        5
   261        8  2.65444e-06  2.93754e-06      20.9123        6
   262        6  2.63204e-06  2.90884e-06      20.7079        3
   263       11  2.61024e-06  2.88615e-06      20.5464        4
   264        9  2.60294e-06  2.87844e-06      20.4915        4
   265        4  2.59806e-06  2.87566e-06      20.4717        3
   266       12  2.57351e-06  2.84757e-06      20.2718        6
   267       25  2.55817e-06  2.82922e-06      20.1411        5
   268        1  7.55258e-07  8.35162e-07      5.94549        2
   269       10  2.42704e-06  2.68545e-06      19.1176        5
   270        5  2.42269e-06  2.68058e-06       19.083        4
   271        4  2.41582e-06  2.67171e-06      19.0198        4
   272       15    2.408e-06  2.66338e-06      18.9605        5
   273        6  2.39917e-06  2.65378e-06      18.8922        4
   274        6  2.38411e-06  2.63646e-06      18.7689        3
   275        4  2.35034e-06   2.5998e-06      18.5079        3
   276        5  2.29779e-06  2.54132e-06      18.0916        4
   277        9  2.28777e-06  2.53022e-06      18.0126        4
   278        8  2.27335e-06  2.51282e-06      17.8887        5
   279        5  2.27307e-06  2.51412e-06      17.8979        2
   280        5  2.24912e-06  2.48841e-06      17.7149        5
   281        5  2.15417e-06  2.38091e-06      16.9496        2
   282       21  2.15417e-06  2.37983e-06      16.9419       11
   283       40  2.07051e-06  2.28804e-06      16.2885       10
   284        7   2.0641e-06  2.28125e-06      16.2402        4
   285        7  1.98164e-06  2.19054e-06      15.5944        6
   286        6  1.97707e-06  2.18733e-06      15.5715        4
   287        9  1.95638e-06  2.16488e-06      15.4117        7
   288        3  1.90256e-06  2.10388e-06      14.9774        5
   289        6  1.86779e-06  2.06545e-06      14.7038        5
   290        1   6.4875e-07  7.17217e-07      5.10584        2
   291        7  1.84466e-06  2.03833e-06      14.5108        8
   292        9   1.8282e-06  2.02319e-06       14.403        3
   293       10  1.80952e-06  2.00093e-06      14.2445        6
   294       11  1.79842e-06   1.9884e-06      14.1554        6
   295       31  1.79388e-06  1.98462e-06      14.1285        3
   296        3  8.38567e-07  9.26842e-07      6.59816        2
   297        6  1.77547e-06  1.96383e-06      13.9804        4
   298        8  1.76222e-06  1.94894e-06      13.8744        2
   299        4  1.75528e-06  1.93927e-06      13.8056        3
   300       11  1.75283e-06  1.93828e-06      13.7986        3
   301        4  1.73175e-06  1.91589e-06      13.6391        2
   302        6  1.71131e-06  1.89409e-06      13.4839        4
   303        9  1.64699e-06  1.81995e-06      12.9562        3
   304        7   1.6353e-06  1.80788e-06      12.8702        4
   305        2  1.63515e-06   1.8088e-06      12.8768        4
   306        8  1.60901e-06  1.77791e-06      12.6568        6
   307        4  1.60833e-06  1.78066e-06      12.6765        4
   308        4  1.58749e-06  1.75639e-06      12.5037        5
   309        3   1.5716e-06  1.73897e-06      12.3797        2
