Model info
==========
Mesh file: e18sh42_Giuseppe_masked.ply (VN 2345368, FN 4640415)
Texture files:
  e18sh42_Giuseppe_masked.png

Parameterization info
=====================
Number of charts: 8733
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   178      407   8.8893e-05  5.38361e-05      1792.77        2
   179        1  1.23699e-07  1.06611e-07       3.5502        1
   180     4331    0.0010168  0.000678941      22609.1        8
   181       23  4.51893e-06  5.10882e-06      170.126        2
   182       23  5.10834e-06  4.54038e-06      151.197        4
   183        3  4.63571e-07  4.89771e-07      16.3096        2
   184       28  5.85077e-06  3.14775e-06      104.822        2
   185        3  3.83499e-07  1.31601e-07      4.38238        1
   186    15681   0.00348617   0.00390149       129922        8
   187      436  9.20976e-05  0.000118646      3950.97        1
   188       37  8.22855e-06  8.79578e-06      292.904        1
   189     1859   0.00037986  0.000425439      14167.3        2
   190      124  2.55829e-05   8.2915e-06      276.111        2
   191        2  2.53123e-07  4.41456e-08      1.47007        1
   192       19  2.69373e-06  7.46556e-07      24.8607        2
   193        3  3.71156e-07  2.15245e-08     0.716775        2
   194        8  1.94617e-06  4.56089e-07       15.188        2
   195        5  8.68392e-07   2.4671e-07      8.21555        2
   196        4  7.15423e-07  2.04312e-07      6.80369        2
   197        2   2.6756e-07  8.95373e-08      2.98164        1
   198       21  5.12003e-06  1.22436e-06      40.7719        2
   199        2  3.78889e-07  8.60922e-08      2.86691        1
   200       17   3.5591e-06  3.56072e-07      11.8574        4
   201        9  2.68401e-06  3.99651e-07      13.3086        1
   202        1  1.85037e-07  2.69371e-08     0.897018        3
   203       21  3.33844e-06  5.67621e-07      18.9021        2
   204      197  4.01759e-05            0            0       10
   205       51  1.04198e-05  2.23527e-06      74.4356        2
   206        8  1.38283e-06  2.12743e-07      7.08443        3
   207        3  8.90998e-07            0            0        3
   208        1  2.26352e-07  6.08805e-09     0.202735        3
   209        2  5.92161e-07            0            0        2
   210        4  6.16313e-07            0            0        3
   211       14   2.6177e-06  3.14132e-07      10.4607        4
   212        1  3.68721e-07  2.71336e-08     0.903563        3
   213        2  3.40908e-07            0            0        3
   214        2  3.07823e-07            0            0        1
   215  1269920      0.27239     0.271502  9.04114e+06     2125
   216        2  4.62023e-07            0            0        1
   217       14  2.29602e-06  5.94886e-07        19.81        1
   218      182  3.65022e-05  8.22862e-06      274.017        2
   219        2   5.6754e-07  7.07159e-08      2.35487        3
   220      301  6.29079e-05  4.65631e-05      1550.57        7
   221        9  1.59456e-06            0            0        4
   222        3   5.5243e-07            0            0        2
   223        7  1.27635e-06   2.7659e-07      9.21059        5
   224       84  1.77546e-05            0            0        6
   225      213  4.52334e-05  8.60641e-06      286.598        4
   226        2  2.47437e-07            0            0        1
   227      236  5.05289e-05  4.13177e-05       1375.9        5
   228        2  5.67401e-07   2.7431e-07      9.13465        2
   229        2  5.63696e-07   3.0354e-07       10.108        2
   230       11  2.12101e-06  2.21203e-06      73.6617        3
   231      341  7.09376e-05  6.71586e-05      2236.42        6
   232      124   2.7143e-05   1.6518e-05      550.059        5
   233        2  2.47658e-07            0            0        1
   234       45  7.42006e-06   3.4156e-06      113.741        4
   235        2   4.1075e-07            0            0        3
   236        2  2.48747e-07  3.73347e-08      1.24326        2
   237        6   9.7089e-07  3.12816e-07      10.4169        2
   238        2  3.08049e-07  1.89165e-08      0.62993        2
   239      439  9.65855e-05            0            0       19
   240        9  1.67865e-06  1.92192e-06      64.0009        1
   241        1   1.9365e-07  2.60451e-08     0.867315        1
   242       13  3.11877e-06  1.50476e-06      50.1092        2
   243        3  9.50168e-07  2.79283e-07      9.30025        3
   244        7  2.01073e-06  1.84855e-06      61.5577        4
   245       33  7.00933e-06  2.81747e-06      93.8231        4
   246        2  4.38241e-07  4.35489e-08       1.4502        2
   247        2  4.86845e-07  3.39322e-08      1.12996        2
   248       23  3.57882e-06  1.15023e-06      38.3033        3
   249        1  1.65423e-07  4.38364e-08      1.45977        1
   250        6   1.1513e-06  1.54311e-06      51.3863        3
   251        1  2.73976e-07  5.94835e-08      1.98083        3
   252        4  6.80862e-07  7.39461e-08      2.46244        2
   253        2  4.22994e-07   1.4876e-07      4.95377        2
   254        1  2.46568e-07  1.86512e-08     0.621096        3
   255        1  2.86384e-07  1.21538e-07      4.04727        3
   256       38  8.09205e-06            0            0        2
   257        1  2.72594e-07  1.83166e-09    0.0609951        2
   258        2   3.8291e-07            0            0        2
   259        2  2.46837e-07  7.28386e-09     0.242556        3
   260       60  1.25772e-05  1.32406e-05      440.919        3
   261       72  1.56227e-05   6.6304e-06      220.796        5
   262       30  6.23034e-06            0            0        3
   263       37  8.18813e-06   5.1891e-06        172.8        4
   264        3  8.77764e-07            0            0        2
   265        3  4.62711e-07            0            0        2
   266        1  2.49564e-07  3.90233e-08       1.2995        2
   267       22  3.65216e-06  1.87011e-06      62.2756        2
   268      218  4.54918e-05  1.71684e-05      571.717        9
   269      158  3.39906e-05  3.18901e-05      1061.96        2
   270      102  2.15537e-05            0            0        2
   271        2  4.02298e-07            0            0        1
   272     1504  0.000331506  0.000414125      13790.6        7
   273        2  4.02849e-07            0            0        1
   274        2  4.61689e-07  3.50889e-08      1.16848        1
   275        9  2.03194e-06  2.71858e-06      90.5301        1
   276      253  6.21084e-05  8.18853e-05      2726.82        1
   277        5  7.61413e-07            0            0        1
   278        2  2.51261e-07            0            0        1
   279      321  7.75725e-05  0.000100593      3349.79        1
   280      236  4.73264e-05  4.43553e-05      1477.05        2
   281        3  4.58321e-07            0            0        2
   282      372  8.22995e-05  9.61684e-05      3202.46        2
   283       98   1.8837e-05  2.51844e-05      838.653        3
   284       98  1.98642e-05  1.99431e-05      664.117        6
   285       32  6.37637e-06  4.45774e-06      148.445        2
   286        6   1.3148e-06  5.36752e-07      17.8741        2
   287       12  1.89762e-06            0            0        4
   288        4  9.32328e-07  2.12392e-07      7.07277        3
   289       79  1.71429e-05            0            0        4
   290        3   6.3368e-07   9.1725e-08      3.05449        2
   291        3  4.94271e-07            0            0        2
   292        2  2.62559e-07            0            0        1
   293        2  2.79704e-07            0            0        2
   294      262  5.80308e-05  3.55795e-05      1184.82        5
   295       35  8.25626e-06            0            0        1
   296       71  1.55211e-05  1.95358e-05      650.552        1
   297       52  1.11044e-05            0            0        2
   298       30   5.9016e-06            0            0        2
   299        2  3.29516e-07            0            0        1
   300      335  7.18833e-05   3.7798e-05      1258.69        8
   301       17  3.21861e-06            0            0        2
   302       63  1.39176e-05            0            0        2
   303        4  6.81511e-07            0            0        2
   304       22  5.17281e-06            0            0        2
   305        8  1.72199e-06            0            0        2
   306        9  1.45109e-06            0            0        2
   307        1  1.23247e-07  1.17728e-08     0.392039        2
   308        5  9.58852e-07            0            0        1
   309        3  7.06676e-07            0            0        1
   310      180  3.56939e-05  2.25418e-05      750.652        1
   311        2  3.10708e-07            0            0        1
   312        2  2.46584e-07            0            0        1
   313      304  6.69857e-05  3.95448e-05      1316.86        9
   314        2  3.08703e-07            0            0        1
   315        3  7.28188e-07  2.19825e-07      7.32028        2
   316       21  3.97692e-06            0            0        6
   317       10  1.83915e-06   2.6248e-07      8.74072        2
   318        1  2.18764e-07  2.27818e-08     0.758645        2
   319        2   2.9307e-07  7.23931e-08      2.41073        2
   320       37   7.1579e-06  1.59241e-06      53.0279        2
   321        9  1.58859e-06            0            0        1
   322        2  3.28111e-07  1.03703e-07      3.45337        2
   323        1  1.30099e-07  7.76917e-08      2.58717        1
   324        1  4.47835e-07  1.95119e-07      6.49755        1
   325        3  6.63906e-07            0            0        1
   326        2  2.14542e-07            0            0        1
   327      112  2.08256e-05            0            0        8
   328        1  1.74915e-07            0            0        1
   329        1   1.5369e-07  5.03371e-09     0.167625        2
   330        1  1.23065e-07  2.21495e-08      0.73759        3
   331        2   3.1152e-07  8.35296e-08      2.78158        4
   332        3  5.56027e-07  1.18533e-07       3.9472        3
   333        2  2.50903e-07  5.09567e-09     0.169688        2
   334        3  4.35217e-07            0            0        1
   335        2  3.62933e-07  6.75071e-08      2.24802        2
   336        2   2.8229e-07            0            0        3
   337       78  1.59097e-05  6.94506e-06      231.274        7
   338        2   3.0823e-07            0            0        1
   339        2  3.58099e-07            0            0        1
   340        2  2.46744e-07            0            0        1
   341        1  1.69555e-07            0            0        1
   342        6  1.15316e-06            0            0        1
   343        7  1.17111e-06            0            0        1
   344        1  1.86089e-07            0            0        1
   345        4  8.41798e-07            0            0        1
   346        8  1.56373e-06            0            0        2
   347        2  3.37047e-07  5.70089e-08      1.89842        1
   348       15  2.77914e-06            0            0        2
   349       11  1.95177e-06  2.26505e-07      7.54271        3
   350        2  3.11755e-07            0            0        1
   351        8  1.23148e-06            0            0        4
   352       10  1.61076e-06  3.49732e-07      11.6463        6
   353        1  1.33634e-07  2.91184e-08     0.969659        2
   354        3  3.84949e-07            0            0        2
   355        1   2.5991e-07  5.32489e-08      1.77322        2
   356        2  2.77222e-07            0            0        3
   357        6  1.45812e-06            0            0        4
   358        2  3.31206e-07  3.87264e-08      1.28961        2
   359        3    4.494e-07  1.36613e-07      4.54928        2
   360        9  1.84857e-06            0            0        1
   361        8  1.57786e-06            0            0        1
   362       50   1.0786e-05  7.75711e-06      258.316        1
   363        1  1.39731e-07  5.56803e-08      1.85418        1
   364      257  5.75981e-05  1.00588e-05      334.961        3
   365       15  4.37281e-06  2.90209e-06       96.641        1
   366       69  1.60729e-05  1.22258e-05      407.126        3
   367        1   1.5548e-07  1.33717e-08     0.445286        1
   368        1   3.4703e-07  5.95013e-08      1.98142        2
   369        6  1.14385e-06  4.43624e-07      14.7729        1
   370        1  1.32115e-07  6.31667e-08      2.10348        1
   371        1  1.24255e-07  4.20194e-08      1.39927        1
   372      915  0.000197453  0.000168302      5604.53        8
   373       49  1.07639e-05  1.68676e-06      56.1701        2
   374        1  1.17008e-07  2.15843e-08     0.718769        1
   375        2  4.08855e-07  1.62825e-07      5.42215        1
   376        2  3.26905e-07  2.93503e-07      9.77379        1
   377        1  2.05775e-07  1.56061e-07      5.19691        1
   378        1  1.71537e-07  1.10319e-07      3.67369        1
   379       52  1.23173e-05  2.39311e-06      79.6918        2
   380     1101  0.000250636  0.000251811      8385.42        7
   381        3  5.10612e-07            0            0        2
   382       15  2.63489e-06            0            0        2
   383        9  2.39887e-06            0            0        2
   384        2  6.59784e-07  5.84852e-07      19.4759        1
   385     1577  0.000331028  0.000246414      8205.71       15
   386        2  3.05535e-07  2.76043e-07      9.19238        1
   387       12   1.9109e-06  1.58732e-06      52.8585        2
   388      337  6.99975e-05  2.45431e-05      817.298        3
   389        2  3.49652e-07  3.45047e-07      11.4902        2
   390       54  1.10053e-05  9.70195e-06       323.08        2
   391       22   4.6947e-06  4.02893e-06      134.165        2
   392      455  9.49802e-05  6.25282e-05      2082.22        4
   393        5   9.0548e-07            0            0        1
   394     1009  0.000224677  0.000149954      4993.54        2
   395       42  8.99153e-06  6.80153e-06      226.494        3
   396        6  8.16767e-07            0            0        1
   397        1  2.33696e-07            0            0        1
   398        1  1.24564e-07            0            0        1
   399      112  2.23733e-05  1.23258e-05      410.454        2
   400        2  3.87629e-07            0            0        1
   401        1  2.66926e-07            0            0        1
   402        8  1.57253e-06            0            0        2
   403        8  1.53013e-06            0            0        2
   404        1  1.96982e-07            0            0        1
   405        2   3.4164e-07            0            0        1
   406        2    3.755e-07            0            0        1
   407        6  1.53169e-06            0            0        1
   408       50  1.11306e-05            0            0        1
   409        2  3.63748e-07    2.479e-07       8.2552        1
   410       70  1.36543e-05  1.22389e-05      407.562        4
   411      135  3.01645e-05  1.83263e-05      610.276        3
   412        5  7.19499e-07  4.99737e-07      16.6415        2
   413        2  2.84919e-07  1.37808e-07      4.58907        2
   414       57  1.09865e-05  8.63236e-06      287.462        4
   415       19  4.15596e-06  3.46365e-06      115.341        2
   416        4   5.7348e-07  4.24666e-07      14.1416        1
   417        3  5.34334e-07   3.5494e-07      11.8197        2
   418        4  8.34962e-07   7.5687e-07      25.2041        2
   419        7  1.08886e-06  9.22394e-07      30.7162        1
   420       42  8.98284e-06  7.88548e-06      262.591        2
   421      246  5.19444e-05  3.45879e-05       1151.8        6
   422       47  9.32215e-06            0            0        2
   423        2  3.68333e-07  3.01408e-07       10.037        1
   424        2  5.36036e-07            0            0        1
   425        2  4.89512e-07            0            0        1
   426        6  1.14021e-06            0            0        2
   427        3  4.42657e-07            0            0        1
   428       16  2.96804e-06            0            0        1
   429       81  1.84314e-05  1.83379e-05      610.662        6
   430        4  1.09971e-06  1.37836e-07      4.59002        3
   431        5  1.27078e-06            0            0        4
   432       17  3.66462e-06            0            0        3
   433      180  3.99607e-05  3.32814e-05      1108.29        6
   434        2  2.92916e-07            0            0        2
   435        1  1.72953e-07  8.51036e-09     0.283399        3
   436        1  1.90474e-07            0            0        1
   437        3  4.17524e-07            0            0        2
   438        4  9.42312e-07            0            0        2
   439        3  5.14003e-07            0            0        1
   440       58  1.17974e-05  1.03605e-05      345.008        2
   441       18  4.48763e-06            0            0        4
   442        3  7.69248e-07  2.63825e-07      8.78549        3
   443        1  1.39606e-07            0            0        1
   444        3  5.08935e-07            0            0        1
   445        4  1.25958e-06            0            0        2
   446       33  7.02611e-06  9.43997e-06      314.356        2
   447      677  0.000154956  0.000171765      5719.88        5
   448        2  3.26665e-07   2.1717e-07      7.23187        1
   449        9  1.62053e-06  9.07314e-07       30.214        1
   450     1095   0.00022561  0.000154564      5147.05        5
   451        2  4.03839e-07  3.05277e-07      10.1659        1
   452       13  2.86636e-06  1.99167e-06      66.3236        1
   453     1873  0.000408955  0.000416618      13873.6        2
   454       18  4.97509e-06  4.17027e-06      138.872        3
   455        2  5.72702e-07            0            0        2
   456      311   6.8047e-05  7.66749e-05      2553.31        2
   457        4  7.23412e-07            0            0        2
   458      293  6.48369e-05  5.67198e-05       1888.8        6
   459       11  2.12298e-06  2.91663e-06      97.1252        2
   460       35  6.87341e-06  4.70764e-06      156.767        5
   461       16  3.26355e-06            0            0        4
   462        7  1.49934e-06  5.30357e-07      17.6612        2
   463        4  6.79434e-07            0            0        1
   464        6  1.03901e-06            0            0        1
   465        6   1.6428e-06            0            0        1
   466      335  7.26063e-05    5.856e-05      1950.08        7
