Model info
==========
Mesh file: Tutan_500k_tex.ply (VN 256699, FN 500000)
Texture files:
  Tutan_tex.png

Parameterization info
=====================
Number of charts: 2818
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   277        6  4.27827e-06  2.91136e-06      18.1651        2
   278        3   4.5822e-06   2.2113e-06      13.7972        2
   279       36   6.8108e-05  5.79789e-05      361.753        2
   280       16  1.83005e-05  1.26223e-05      78.7558        2
   281        8  7.72492e-06  4.64591e-06      28.9877        3
   282       12  1.14468e-05  9.80892e-06      61.2018        1
   283        1  4.98173e-07  2.49438e-07      1.55635        2
   284        1  7.73614e-07  3.79833e-07      2.36993        1
   285        1   9.2846e-07  1.76628e-07      1.10205        2
   286     7437    0.0142846    0.0148544      92682.8       52
   287       21  1.40046e-05  8.78418e-06       54.808        1
   288       56  3.88798e-05  2.83858e-05       177.11        1
   289        8  6.50333e-06  3.90985e-06      24.3951        1
   290       39  3.76435e-05   2.0565e-05      128.313        2
   291        8  2.49917e-06  1.31432e-06      8.20057        1
   292       65   4.4035e-05   2.0889e-05      130.334        4
   293       16  5.37691e-06  1.98825e-06      12.4055        2
   294        1  2.31149e-07  1.25769e-07     0.784725        2
   295        8  2.18194e-06  8.00651e-07      4.99558        2
   296       18  1.76263e-05  5.18565e-06      32.3553        5
   297        1  5.52495e-07  7.38971e-08     0.461073        3
   298        3  2.84588e-06  7.21146e-07      4.49951        3
   299       12  5.31254e-06  2.65374e-06      16.5577        2
   300       17  1.45394e-05  3.02555e-06      18.8776        4
   301       13  6.74594e-06   1.3285e-06      8.28904        1
   302        8  5.90183e-06  5.82697e-06      36.3568        1
   303       65  4.69593e-05  1.97651e-05      123.322        3
   304        9  6.40957e-06  1.40223e-06      8.74906        1
   305        8  5.71906e-06  2.74827e-06      17.1475        2
   306        5  4.08924e-06   9.6503e-07       6.0212        2
   307        2  8.11913e-07   5.8663e-07      3.66022        1
   308       40  3.06201e-05  1.62808e-05      101.583        2
   309       43  4.52097e-05  4.84239e-05      302.136        4
   310        4  1.79417e-06  1.62539e-06      10.1414        1
   311       12  7.91953e-06  4.50623e-06      28.1161        1
   312        2  6.88579e-07  8.81789e-07      5.50183        2
   313        3  1.23173e-06  7.07468e-07      4.41417        1
   314       25  1.86641e-05  1.07588e-05      67.1286        1
   315        9  8.32659e-06  7.42747e-06      46.3429        2
   316        4   2.3602e-06  2.48421e-06         15.5        1
   317      143   0.00025792  0.000313614      1956.76        5
   318        3  3.84303e-06  1.75811e-06      10.9696        4
   319        1  2.50079e-06  3.29181e-07      2.05389        3
   320        4  6.99303e-06  5.99588e-06      37.4106        1
   321        1  5.79709e-07   2.3809e-07      1.48554        2
   322        1  1.23625e-06  6.57798e-07      4.10426        2
   323        2  8.69871e-07  1.45457e-07     0.907564        1
   324       13  3.71567e-06  1.84905e-06       11.537        2
   325        1  3.43062e-08  2.54741e-08     0.158943        1
   326       58  4.92555e-05  1.25615e-05      78.3762        4
   327        1  3.54448e-07  4.42506e-09    0.0276097        3
   328        1  3.44784e-07  6.44554e-08     0.402163        3
   329        1  4.97123e-07            0            0        2
   330        3  3.68276e-06  5.15223e-07      3.21468        2
   331        1  1.95467e-07  6.16514e-09    0.0384667        1
   332        1  3.09642e-07  7.73849e-08     0.482835        2
   333       20  8.87086e-06  5.37725e-06      33.5508        1
   334       19  1.41234e-05  5.65228e-06      35.2668        2
   335       29  2.97578e-05  2.74658e-05       171.37        2
   336       47  2.40694e-05  1.45854e-05      91.0038        5
   337       71  3.26397e-05  2.09064e-05      130.443        4
   338       37  2.95533e-05  2.69341e-05      168.052        2
   339       23  1.32951e-05  9.99165e-06      62.3418        1
   340       22  1.98056e-05  7.58178e-06      47.3057        3
   341        1  3.51981e-07            0            0        1
   342        1  5.13705e-07            0            0        2
   343        1  1.80582e-07  3.84286e-09    0.0239771        3
   344        9  1.65774e-06   1.4597e-06      9.10766        2
   345        1  2.71677e-07  2.98979e-07      1.86545        1
   346       18  6.44015e-06  5.35794e-06      33.4303        3
   347        1  5.49567e-07  5.85255e-07      3.65163        2
   348     9195    0.0187469     0.020455       127627       70
   349        4  8.43803e-06  1.48852e-06      9.28749        2
   350      103  0.000220519  7.14033e-05      445.513        9
   351        2  1.38434e-06  3.02774e-07      1.88913        2
   352        1  7.23686e-07  8.77752e-08     0.547664        1
   353        7  4.45469e-06   8.4674e-07      5.28315        3
   354        1  4.54915e-07  1.87241e-07      1.16827        1
   355       22  1.88837e-05  6.16193e-06      38.4467        5
   356     1703   0.00374111   0.00444948      27762.1       21
   357        5   5.0673e-06  1.41995e-06      8.85962        2
