Model info
==========
Mesh file: achteck_turm_texrecon.obj (VN 61076, FN 99252)
Texture files:
  achteck_turm_texrecon_material0000_map_Kd.png
  achteck_turm_texrecon_material0001_map_Kd.png
  achteck_turm_texrecon_material0002_map_Kd.png
  achteck_turm_texrecon_material0003_map_Kd.png
  achteck_turm_texrecon_material0004_map_Kd.png
  achteck_turm_texrecon_material0005_map_Kd.png

Parameterization info
=====================
Number of charts: 2160
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   174      256   0.00272051  0.000792186      7150.93        8
   175      329   0.00787525   0.00111219      10039.5       10
   176      244   0.00615404  0.000952668      8599.58        5
   177        2  5.16668e-05  9.52141e-06      85.9482        0
   178      454   0.00352899  0.000948795      8564.62        4
   179        1  5.27757e-06  8.94082e-07      8.07073        0
   180      445  0.000715784   0.00111486      10063.7       13
   181      176   0.00437066  0.000784218      7079.01       11
   182        1  2.01975e-05  1.23747e-06      11.1704        0
   183      204    0.0055628  0.000569897      5144.36        6
   184        1  2.77274e-05  8.58149e-07      7.74637        1
   185        4  7.55711e-06  6.40105e-07      5.77813        0
   186        3  3.12227e-05  2.02269e-06      18.2585        0
   187      229   0.00302017  0.000748631      6757.77        9
   188      277   0.00266035  0.000790635      7136.93        6
   189      187  0.000329538  0.000546029      4928.91       27
   190      188  0.000287198  0.000497394      4489.89        9
   191        1   4.8048e-07  7.29944e-07      6.58908        0
   192        3  3.70825e-06  1.32118e-05      119.261        1
   193        4  6.53239e-06   9.1203e-06      82.3274        0
   194        1  1.63018e-06  2.31961e-06      20.9388        2
   195      266  0.000449586  0.000494212      4461.17        7
   196        1  1.65545e-06  1.08105e-06      9.75849        1
   197      361    0.0152826  0.000977768      8826.15        9
   198        1  2.79969e-05  8.52683e-07      7.69703        0
   199      166   0.00301975  0.000571794      5161.49        1
   200      194   0.00607386  0.000675663       6099.1        4
   201      268  0.000454024  0.000598835      5405.58       13
   202        1  8.22811e-07  9.38616e-07      8.47273        1
   203      323   0.00034335  0.000547463      4941.85       14
   204      251   0.00267174   0.00064205      5795.68       14
   205        1  3.72337e-05  3.96955e-06      35.8325        0
   206      180       0.0016  0.000399503      3606.25        4
   207       12  0.000467404  9.92111e-05      895.562        0
   208      199   0.00232794  0.000541765      4890.42        5
   209      300    0.0144126  0.000764523      6901.22        3
   210      269  0.000486272  0.000600081      5416.83        7
   211      166    0.0016868  0.000464047      4188.88        9
   212      144   0.00383893   0.00067644      6106.11        4
   213      331  0.000506332   0.00065201      5885.58       23
   214      172   0.00182817  0.000475205       4289.6       16
   215      168   0.00386879  0.000632692       5711.2        4
