Model info
==========
Mesh file: Gargo1M_tex.ply (VN 499998, FN 999992)
Texture files:
  Gargo_1M_tex.png

Parameterization info
=====================
Number of charts: 1209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   237      132  7.49648e-05            0            0        6
   238        2  1.66801e-06            0            0        1
   239      151  0.000118241   0.00011894      755.017        3
   240      150  9.16937e-05  9.61211e-05      610.163        6
   241       50   2.8479e-05  1.93991e-05      123.143        3
   242      119  8.12856e-05  7.63797e-05      484.848        3
   243        2  2.20031e-06  1.76082e-06      11.1774        2
   244       10  4.25688e-06            0            0        3
   245        2  7.06137e-07    4.364e-08     0.277021        3
   246       39  2.25152e-05  1.66829e-05      105.901        3
   247       67  3.83803e-05  3.94772e-05      250.595        3
   248      164  0.000123848  0.000147035       933.36        6
   249       78  7.43736e-05  8.47227e-05      537.808        7
   250       24  1.91428e-05  1.91793e-05      121.748        4
   251       12   6.5366e-06  2.87195e-06      18.2307        4
   252       20  1.54179e-05  1.93792e-05      123.017        4
   253      176  0.000127394  0.000129075       819.35        5
   254       54  4.82854e-05   6.7627e-05      429.286        1
   255       17  1.58862e-05  1.79229e-05      113.772        3
   256      194   0.00016897  0.000184384      1170.44        3
   257      404  0.000307335  0.000398032      2526.65       10
   258      131  0.000113184  0.000128186      813.708        2
   259       38   2.7093e-05  6.93421e-06      44.0174        2
   260       73  4.83214e-05  4.29168e-05       272.43        2
   261      299  0.000217755   0.00020512      1302.08        3
   262       28  1.19221e-05            0            0        2
   263       42  3.97813e-05   2.3174e-05      147.105        2
   264      264  0.000185026  0.000198374      1259.25        3
   265        2   8.4511e-07            0            0        2
   266       76  6.60605e-05  5.67296e-05      360.111        1
   267       35  3.25111e-05  3.90462e-05       247.86        2
   268       12  1.02044e-05  9.93076e-06      63.0391        1
   269       44  2.72422e-05  3.43318e-05      217.933        1
   270        8  1.41256e-05  1.07544e-05      68.2673        1
   271      535  0.000556939  0.000187797      1192.11        6
   272       39  3.07649e-05  3.94348e-05      250.327        1
   273       53  4.85293e-05  5.22496e-05      331.673        1
   274       54  3.36804e-05  3.93253e-05      249.632        2
   275       71  4.62289e-05  5.77429e-05      366.544        2
   276        5  5.44877e-06  2.07584e-06      13.1772        3
   277       87  7.81774e-05            0            0       10
   278        8  6.20985e-06   2.1197e-07      1.34555        2
   279      538  0.000750776  0.000381888      2424.17        6
   280        1  5.90228e-07  8.55085e-10   0.00542796        2
   281        3  2.68302e-06  5.53613e-08     0.351426        2
   282        9  7.46408e-06   9.1362e-06      57.9953        1
   283       31  2.43097e-05  3.21895e-05      204.335        1
   284       14  1.00227e-05  5.65236e-06      35.8804        1
   285       16  1.40559e-05   2.2108e-06      14.0338        2
   286        3  3.48929e-06  3.89672e-07      2.47358        2
   287       62  4.31178e-05  5.49339e-05      348.713        1
   288     2226   0.00198626   0.00151867      9640.28        9
   289       25  1.16789e-05            0            0        2
   290        9  1.27849e-05            0            0        1
   291       20  1.86537e-05  1.40756e-05      89.3497        1
   292      132  9.59616e-05  0.000116673      740.626        2
   293       51  4.14546e-05  4.31888e-05      274.157        2
   294       97  6.40071e-05  7.54164e-05      478.733        2
   295       56  5.46649e-05  6.92112e-05      439.343        1
   296       67   3.7591e-05  4.33612e-05      275.251        2
   297       15  9.61325e-06            0            0        2
   298      206  0.000139476  0.000147856      938.571        3
   299       16  1.23134e-05  1.50789e-05       95.719        2
   300        5  8.23373e-06            0            0        1
   301        8  1.04143e-05            0            0        2
   302       19  1.77178e-05            0            0        2
   303       20  2.13826e-05  4.39951e-06      27.9275        4
   304        9  2.41985e-05            0            0        2
   305        2  8.21952e-07            0            0        2
   306        2  3.35162e-06            0            0        2
   307      220  0.000160835  0.000185178      1175.48        1
