Model info
==========
Mesh file: bebetrex.obj (VN 302832, FN 604074)
Texture files:
  bebetrex.jpg

Parameterization info
=====================
Number of charts: 1479
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   375        1   3.3854e-07  8.94091e-08     0.582684        1
   376        1  1.80701e-06  7.44395e-08     0.485126        2
   377        1  1.47232e-07  1.09135e-07     0.711241        1
   378      613  0.000574973  0.000543412      3541.44        5
   379      829  0.000838552  0.000809748      5277.17        5
   380     2090   0.00385131   0.00386841      25210.6        5
   381     4554   0.00592803   0.00581003      37864.3        8
   382    19037    0.0366477    0.0370238       241286        9
   383      387  0.000406477  0.000392634      2558.82        5
   384      307  0.000249784   0.00022794       1485.5       10
   385       80  6.10803e-05  6.06708e-05      395.395        6
   386        1  2.91435e-07  1.38431e-07     0.902161        2
   387       12  5.60082e-06  4.29426e-06      27.9859        4
   388      981   0.00138029   0.00137015      8929.35        8
   389        1  7.28752e-07  2.73374e-07      1.78159        1
   390     1492   0.00355032    0.0036116        23537       14
   391     1671   0.00272234   0.00273109      17798.7        8
   392        1  1.68719e-06  1.54464e-06      10.0665        2
   393        5  9.53741e-06  9.12503e-06      59.4683        2
   394        1  1.48257e-06  1.36881e-06      8.92064        2
   395      204   0.00032287  0.000317149      2066.88        7
   396     5434    0.0111777    0.0113477      73953.3       21
   397     2041   0.00355654   0.00359346      23418.8        7
   398     3014   0.00384703   0.00380341        24787        6
   399        1  1.32222e-06  1.42873e-06      9.31111        2
   400       45  8.54603e-05  8.59065e-05      559.857        3
   401      231  0.000581863  0.000593069      3865.06        4
   402        2  4.54255e-06  4.55724e-06      29.6998        3
   403        1  1.26257e-06  1.32429e-06       8.6305        2
   404        1  1.60799e-06  1.24082e-06      8.08648        2
   405     9589     0.010444    0.0101731      66298.3       18
   406     4208    0.0086618   0.00877677      57198.7       12
   407      781    0.0011202   0.00111679      7278.16        4
   408    20935    0.0507488    0.0515137       335718        9
   409      720   0.00148791   0.00148138      9654.21       10
   410     1032   0.00135953   0.00135187      8810.24       12
   411        2   1.3383e-06  8.95096e-07      5.83339        1
   412     7046     0.010311    0.0103499      67450.6        5
   413     9396    0.0152335    0.0152649      99482.3       15
   414       81  6.75286e-05  6.03303e-05      393.176        2
   415      401  0.000313902  0.000281347      1833.56        5
   416      251  0.000483052  0.000483328      3149.87        5
   417      102   0.00014514  0.000140103      913.057        3
   418      597  0.000608638  0.000580813      3785.19        5
   419      719  0.000680112   0.00066071      4305.88       20
   420       75  5.47159e-05  4.96204e-05      323.379        5
   421        1  2.38052e-07  7.91466e-08     0.515802        2
   422        1  3.91351e-07  1.00339e-07     0.653914        2
   423       11  9.40437e-06  8.81567e-06      57.4522        2
   424       32  5.75161e-05  5.73384e-05      373.677        7
   425       28   3.5715e-05  3.53429e-05      230.332        3
   426       20  2.40358e-05  2.20721e-05      143.845        4
   427        1  2.95769e-07  2.46956e-07      1.60943        2
   428       82  7.37306e-05  6.25187e-05      407.438        4
   429        1  7.76617e-07  3.67872e-07      2.39744        1
   430       38  5.19531e-05  5.35057e-05        348.7        3
   431        1   1.0941e-06  3.14677e-07      2.05077        2
   432       37  3.54951e-05  3.01452e-05      196.458        4
   433       34  6.50907e-05  6.48808e-05      422.832        6
   434       15  1.71167e-05  1.51226e-05      98.5549        5
   435       28  7.28786e-05  7.40232e-05      482.413        5
   436       17  2.13339e-05  2.05858e-05      134.159        3
   437        1  1.31191e-06  5.93369e-07      3.86701        2
   438       10  1.17043e-05  8.03354e-06       52.355        3
   439       71  0.000228585  0.000233032      1518.68       14
   440       11  1.68178e-05   1.6578e-05       108.04        2
   441        1  9.68995e-07   9.7472e-07       6.3523        2
   442        1  2.27098e-06  2.29835e-06      14.9785        3
   443        1  1.41567e-06  1.44985e-06      9.44877        3
   444        1  2.53667e-06  2.36698e-06      15.4257        3
   445        7  9.69116e-06  9.81222e-06      63.9468        7
   446        1  1.04242e-06  8.90649e-07      5.80441        2
   447        8  8.69281e-06  8.32898e-06      54.2804        5
   448        1  9.85309e-07   6.2012e-07      4.04135        2
   449        2  2.08288e-06  1.20039e-06      7.82301        4
   450        5  8.14829e-06  8.22162e-06      53.5807        7
   451        1  1.25555e-06  2.13022e-07      1.38827        3
   452        1  9.70574e-07  3.73078e-07      2.43137        3
   453        1  1.21418e-06  1.20187e-06      7.83265        3
   454        1  1.35405e-06   1.3652e-06      8.89706        2
   455        1  1.21533e-06  3.12545e-07      2.03688        2
   456        2  2.80719e-06  2.63486e-06      17.1715        3
   457        1   1.2238e-06  1.21985e-06      7.94986        3
   458        1    2.566e-06  2.58922e-06      16.8741        2
   459        1  2.36371e-06  1.09329e-06      7.12501        2
   460        1  4.84314e-06  4.92658e-06      32.1068        3
   461       29  3.54369e-05  3.45059e-05      224.877        5
   462      175   0.00022121   0.00022031      1435.77        6
   463        6   2.8936e-06  2.24551e-06      14.6341        2
   464        1  4.06409e-07  3.81508e-07      2.48631        3
   465       16  1.15229e-05  1.00179e-05      65.2871        1
   466       66  0.000136068  0.000139675      910.272        5
   467      460  0.000904735  0.000931197      6068.66        4
   468      243  0.000349682  0.000348336      2270.12        9
   469      556  0.000620655  0.000597223      3892.13        7
   470       29  3.25665e-05  3.08292e-05      200.916        7
   471       64  4.63341e-05  4.34801e-05      283.362        4
   472        1  6.11333e-07  5.41028e-08     0.352591        1
   473     5712    0.0068714   0.00681806      44433.6       10
   474       68   7.7852e-05  7.21818e-05      470.413        9
   475       57  4.02475e-05  3.18372e-05      207.485        7
   476        1  9.34625e-07   7.7818e-07      5.07144        2
   477       11  1.30256e-05  1.19786e-05      78.0655        4
   478        3  1.37713e-06  6.51053e-07      4.24295        3
   479      520  0.000498498  0.000460029      2998.04        6
   480        1  1.26208e-06  6.03442e-07      3.93266        2
   481       48   6.1734e-05  5.95004e-05      387.767        3
   482       45  5.90794e-05  5.96336e-05      388.635        4
   483        9  1.03614e-05  9.22197e-06      60.1001        6
   484       11  8.75773e-06   8.0675e-06      52.5763        3
   485        1  1.31582e-07   7.8296e-08     0.510259        1
   486        3  1.72021e-06  1.11546e-06      7.26951        3
   487        1  3.50737e-07  2.21389e-08      0.14428        2
   488        1  7.39812e-07  3.91309e-07      2.55018        2
   489      113  0.000149789  0.000145947      951.147        3
   490      542   0.00115959   0.00117734      7672.78       10
   491     4363   0.00538511    0.0052815      34419.8       21
   492      170  0.000178969  0.000176043      1147.28        6
   493     1169   0.00121586   0.00117246      7640.96        5
   494      198  0.000581206  0.000591043      3851.86       17
   495        1  1.09479e-06  3.40743e-07      2.22064        2
   496       23  3.68692e-05  3.51838e-05      229.295        4
   497        1  3.25383e-07  9.15886e-08     0.596888        3
   498        1  1.97544e-06    4.036e-07      2.63029        2
   499        2  2.18091e-06  2.08582e-06      13.5934        2
   500        1   1.0969e-06  1.11316e-06      7.25452        2
   501       41  0.000135533   0.00013883       904.76        3
