Model info
==========
Mesh file: GH3.ply (VN 118952, FN 228082)
Texture files:
  GH3.jpg

Parameterization info
=====================
Number of charts: 10987
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   218        1  7.73461e-07   2.7088e-07      1.24296        3
   219        1  6.69283e-07  1.27253e-08    0.0583913        3
   220        1  8.19889e-07  7.02691e-08     0.322437        3
   221        2  5.20366e-07  5.90517e-08     0.270965        1
   222        2    4.499e-07  1.53405e-07     0.703916        1
   223        4  4.14714e-07  2.78806e-07      1.27933        0
   224        2  3.95306e-08  8.63763e-10   0.00396347        0
   225        4  4.54495e-07  1.38835e-07     0.637062        0
   226        4   5.5339e-07  1.58555e-07     0.727547        0
   227        4   1.4529e-06  3.99895e-07      1.83496        0
   228        2  2.05447e-07  2.05801e-07     0.944338        1
   229        2  1.65317e-07  9.97875e-08     0.457886        1
   230        4  5.76854e-07  2.55869e-07      1.17408        0
   231        4  3.08459e-06  1.38625e-07     0.636097        0
   232        4  1.30694e-07  5.35387e-09    0.0245668        0
   233        4  6.87693e-07  2.93769e-07      1.34799        0
   234        2  1.34256e-07  8.22363e-08      0.37735        1
   235        2  1.39442e-07  1.13814e-07     0.522247        1
   236        4  1.34997e-06  4.07665e-07      1.87062        0
   237        1  7.39194e-07  3.57997e-07      1.64271        3
   238        1  3.32716e-07  5.81637e-07       2.6689        3
   239        1  1.43448e-06  5.26682e-07      2.41674        3
   240        2  7.18871e-07  1.23938e-07     0.568704        4
   241        1  9.53171e-07  1.11248e-07     0.510472        3
   242        6  8.81028e-06  6.38123e-06       29.281        4
   243        4  1.24953e-07   9.4554e-08     0.433871        0
   244        2   8.6803e-08   2.4076e-08     0.110475        1
   245        2  1.83782e-07  1.63315e-07     0.749389        1
   246        2  3.51114e-07  1.16537e-07     0.534743        1
   247        2  3.78728e-07  2.86266e-08     0.131356        1
   248        4  6.64047e-06  6.12603e-06      28.1099        0
   249        4    1.206e-07  8.34898e-08     0.383102        0
   250        4  1.04461e-06  5.57505e-07      2.55817        0
   251        2  1.29652e-06  1.84289e-07     0.845629        2
   252        1  5.69157e-07  1.70997e-07     0.784637        2
   253        1  6.53282e-07   3.4978e-07        1.605        2
   254        4  5.29758e-07  3.20317e-07      1.46981        0
   255        4   3.3201e-07  2.20798e-07      1.01315        0
   256        4  1.14034e-06  3.60154e-07      1.65261        0
   257        3  5.80451e-07  4.22812e-07      1.94012        1
   258        1  2.04203e-07  6.52341e-08     0.299334        1
   259        2  5.19592e-08  3.08582e-07      1.41596        0
   260        4   2.4222e-07  9.79169e-08     0.449302        0
   261        4  1.87106e-06  1.23891e-06      5.68488        0
   262        4  6.99872e-07  2.99664e-07      1.37504        0
   263        3   1.4317e-06  8.81688e-07      4.04572        1
   264        1   4.3417e-07  4.57702e-08     0.210022        1
   265        4  1.17352e-06  7.91174e-07      3.63039        0
   266        4  6.17714e-07  2.81128e-07      1.28999        0
   267        4  3.92238e-06  5.33953e-07       2.4501        0
   268        4  4.82908e-07  7.74308e-07      3.55299        0
   269        4  5.85187e-06   4.0107e-06      18.4035        0
   270        5  8.95468e-06  3.71505e-06      17.0469        1
   271        3  3.85056e-06  1.65293e-06      7.58465        1
   272        4  1.89712e-06  9.67355e-07      4.43881        0
   273        4  1.23432e-06  5.82783e-07      2.67416        0
   274        1  2.76712e-06  1.70304e-07     0.781458        2
   275       19  4.94572e-05  3.87147e-05      177.647        2
   276       32  7.73602e-05    6.173e-05      283.255        2
   277        2  3.23704e-08  2.38254e-09    0.0109325        0
   278        4  3.00329e-06  9.58727e-07      4.39922        0
   279        4  1.35226e-06  5.91698e-07      2.71507        0
   280        4  2.87364e-07  8.32347e-08     0.381931        0
   281        4  2.03402e-06  1.28626e-06      5.90214        0
   282        4  1.04606e-06  3.08163e-07      1.41404        0
   283        4  2.53344e-06  1.98579e-06      9.11202        0
