Model info
==========
Mesh file: nefertiti_HQ2_textured.obj (VN 50002, FN 100000)
Texture files:
  texture.png

Parameterization info
=====================
Number of charts: 6209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   166        6  7.24763e-06  1.55413e-05      5.38342        6
   167       14  4.05875e-05  9.47075e-06      3.28063        8
   168        8  1.75332e-05  2.35403e-05      8.15427        4
   169        3  2.53109e-06  4.81193e-06      1.66683        2
   170        1  1.85041e-06  1.29804e-06     0.449636        3
   171        1  6.12772e-07  1.09625e-06     0.379736        2
   172       17  0.000211116            0            0       17
   173        2  1.80518e-05            0            0        1
   174        1  3.31205e-06  1.21565e-07    0.0421095        3
   175        1  3.79496e-06  4.32033e-09   0.00149654        3
   176        3   1.5577e-05  6.47427e-07     0.224266        5
   177        1  1.34577e-05   2.2329e-08   0.00773466        3
   178        1   3.7662e-06  2.98833e-07     0.103514        3
   179        1  2.87046e-06  1.62653e-08   0.00563423        3
   180        1  3.47516e-06  1.01728e-08   0.00352381        3
   181        1  4.14073e-06  3.85098e-08    0.0133396        3
   182        1  1.35273e-05  1.58219e-07    0.0548064        3
   183        4  3.82739e-05  8.90435e-07     0.308443        4
   184        1  2.75625e-05  2.28523e-09  0.000791594        3
   185        3  3.79517e-05  2.81256e-07    0.0974258        3
   186        1  4.59311e-06            0            0        1
   187        3  1.34365e-05  1.57881e-06     0.546892        4
   188        1   1.8601e-06   2.9539e-07     0.102322        3
   189        1  1.29174e-06  4.67348e-07     0.161887        3
   190      181   0.00114907  0.000737063      255.315       32
   191        4  7.14542e-06  9.33812e-06      3.23468        3
   192     6340    0.0631192     0.049969        17309      170
   193      365   0.00499996   0.00405878      1405.94       15
   194        5  8.22626e-06  5.77033e-06      1.99882        4
   195      711    0.0039288    0.0199013      6893.73       17
   196       50  0.000229722  0.000117303      40.6331        9
   197        7  9.09284e-06  2.62042e-05      9.07702        2
   198       45  0.000380164  0.000140039      48.5087        4
   199      194  0.000995013   0.00273873      948.684       13
   200      104  0.000437295   0.00119159       412.76       10
   201       10  7.72841e-05  3.91835e-05       13.573        3
   202        7  2.07427e-05  1.24235e-05      4.30343        4
   203        5  7.91596e-06  2.49076e-05      8.62789        4
   204       11  2.85962e-05  5.44078e-05      18.8466        3
